,Order Number,Line Item,Order Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Total Cost USD,Total Price USD
43483,1522014,4,2019-03-02,1768079,55,1760,2,USD,87.2,189.6
43484,1631018,1,2019-06-19,1741021,65,1760,2,USD,87.2,189.6
43485,1639005,1,2019-06-27,2076591,55,1760,1,USD,43.6,94.8
43486,1659030,3,2019-07-17,1517700,0,1760,2,USD,87.2,189.6
43487,1664019,1,2019-07-22,1562638,51,1760,1,USD,43.6,94.8
43488,1688028,1,2019-08-15,961929,38,1760,2,GBP,87.2,189.6
43489,1743027,2,2019-10-09,463529,0,1760,10,EUR,436.0,948.0
43490,1783000,1,2019-11-18,348521,10,1760,3,CAD,130.8,284.4
43491,1799007,4,2019-12-04,221410,10,1760,1,CAD,43.6,94.8
43492,1841019,4,2020-01-15,1806437,48,1760,3,USD,130.8,284.4
43493,1846008,2,2020-01-20,1592197,53,1760,10,USD,436.0,948.0
43494,1879086,3,2020-02-22,1228544,48,1760,6,USD,261.6,568.8
43495,1892020,1,2020-03-06,1064976,0,1760,3,GBP,130.8,284.4
43496,1970025,1,2020-05-23,309994,0,1760,5,CAD,218.0,474.0
43497,1997011,2,2020-06-19,1864693,55,1760,3,USD,130.8,284.4
43498,1998014,2,2020-06-20,1209643,51,1760,7,USD,305.2,663.6
43499,2241019,3,2021-02-18,1956520,47,1760,2,USD,87.2,189.6
43500,505007,2,2016-05-19,1590619,50,1469,2,USD,183.94,400.0
43501,524006,1,2016-06-07,1542311,54,1469,1,USD,91.97,200.0
43502,591011,1,2016-08-13,1969704,59,1469,5,USD,459.85,1000.0
43503,677004,2,2016-11-07,287707,9,1469,1,CAD,91.97,200.0
43504,757007,2,2017-01-26,1062069,40,1469,2,GBP,183.94,400.0
43505,759014,1,2017-01-28,1316702,64,1469,2,USD,183.94,400.0
43506,777001,1,2017-02-15,1498031,65,1469,1,USD,91.97,200.0
43507,923003,1,2017-07-11,1001493,38,1469,1,GBP,91.97,200.0
43508,983017,3,2017-09-09,2002888,44,1469,1,USD,91.97,200.0
43509,1060012,5,2017-11-25,410853,0,1469,9,EUR,827.73,1800.0
43510,1063000,1,2017-11-28,1291868,53,1469,1,USD,91.97,200.0
43511,1107007,2,2018-01-11,265864,9,1469,1,CAD,91.97,200.0
43512,1218004,3,2018-05-02,2065513,44,1469,7,USD,643.79,1400.0
43513,1224013,1,2018-05-08,239571,0,1469,1,CAD,91.97,200.0
43514,1224014,2,2018-05-08,60407,4,1469,3,AUD,275.90999999999997,600.0
43515,1226004,2,2018-05-10,1996781,59,1469,6,USD,551.8199999999999,1200.0
43516,1238007,4,2018-05-22,1234718,63,1469,1,USD,91.97,200.0
43517,1240002,1,2018-05-24,1843318,44,1469,7,USD,643.79,1400.0
43518,1282015,1,2018-07-05,1146653,38,1469,1,GBP,91.97,200.0
43519,1286002,1,2018-07-09,169470,6,1469,1,AUD,91.97,200.0
43520,1289016,1,2018-07-12,1035789,37,1469,5,GBP,459.85,1000.0
43521,1294012,2,2018-07-17,1510251,53,1469,1,USD,91.97,200.0
43522,1309009,4,2018-08-01,1823278,50,1469,1,USD,91.97,200.0
43523,1316009,3,2018-08-08,1579183,49,1469,1,USD,91.97,200.0
43524,1323019,1,2018-08-15,1255402,44,1469,7,USD,643.79,1400.0
43525,1324019,1,2018-08-16,478492,27,1469,2,EUR,183.94,400.0
43526,1375037,3,2018-10-06,55411,0,1469,7,AUD,643.79,1400.0
43527,1387013,3,2018-10-18,1909198,61,1469,1,USD,91.97,200.0
43528,1396033,1,2018-10-27,721118,29,1469,1,EUR,91.97,200.0
43529,1414006,1,2018-11-14,431088,22,1469,2,EUR,183.94,400.0
43530,1422001,2,2018-11-22,1539414,63,1469,3,USD,275.90999999999997,600.0
43531,1459046,3,2018-12-29,12392,0,1469,3,AUD,275.90999999999997,600.0
43532,1466056,1,2019-01-05,1968385,0,1469,3,USD,275.90999999999997,600.0
43533,1472003,2,2019-01-11,1196228,38,1469,1,GBP,91.97,200.0
43534,1487030,3,2019-01-26,1457037,64,1469,2,USD,183.94,400.0
43535,1504009,7,2019-02-12,215895,9,1469,6,CAD,551.8199999999999,1200.0
43536,1513069,1,2019-02-21,532701,22,1469,1,EUR,91.97,200.0
43537,1522011,3,2019-03-02,69557,5,1469,1,AUD,91.97,200.0
43538,1523002,3,2019-03-03,1901852,45,1469,7,USD,643.79,1400.0
43539,1603000,1,2019-05-22,1406321,63,1469,2,USD,183.94,400.0
43540,1623020,1,2019-06-11,1391230,47,1469,1,USD,91.97,200.0
43541,1625015,2,2019-06-13,1530535,57,1469,5,USD,459.85,1000.0
43542,1636002,1,2019-06-24,1843882,65,1469,1,USD,91.97,200.0
43543,1646015,2,2019-07-04,30090,5,1469,2,AUD,183.94,400.0
43544,1685012,1,2019-08-12,1008885,39,1469,2,GBP,183.94,400.0
43545,1689015,2,2019-08-16,1427026,65,1469,4,USD,367.88,800.0
43546,1714025,4,2019-09-10,1708493,66,1469,2,USD,183.94,400.0
43547,1722001,1,2019-09-18,523379,19,1469,1,EUR,91.97,200.0
43548,1727013,3,2019-09-23,1563045,49,1469,1,USD,91.97,200.0
43549,1732000,3,2019-09-28,1730479,45,1469,5,USD,459.85,1000.0
43550,1739044,2,2019-10-05,521070,0,1469,7,EUR,643.79,1400.0
43551,1749020,3,2019-10-15,1848776,0,1469,1,USD,91.97,200.0
43552,1750021,2,2019-10-16,1655148,45,1469,8,USD,735.76,1600.0
43553,1751027,4,2019-10-17,1865096,65,1469,3,USD,275.90999999999997,600.0
43554,1765004,2,2019-10-31,163186,0,1469,5,AUD,459.85,1000.0
43555,1771025,3,2019-11-06,1602459,53,1469,1,USD,91.97,200.0
43556,1779003,1,2019-11-14,1780040,53,1469,1,USD,91.97,200.0
43557,1779018,1,2019-11-14,1602426,48,1469,2,USD,183.94,400.0
43558,1786010,3,2019-11-21,1558454,48,1469,6,USD,551.8199999999999,1200.0
43559,1830012,3,2020-01-04,1430923,48,1469,3,USD,275.90999999999997,600.0
43560,1842038,3,2020-01-16,2053612,0,1469,5,USD,459.85,1000.0
43561,1856028,1,2020-01-30,967557,40,1469,1,GBP,91.97,200.0
43562,1862001,3,2020-02-05,763033,30,1469,2,EUR,183.94,400.0
43563,1879003,1,2020-02-22,348440,9,1469,7,CAD,643.79,1400.0
43564,1879012,1,2020-02-22,1263184,0,1469,2,USD,183.94,400.0
43565,1884041,1,2020-02-27,482346,0,1469,1,EUR,91.97,200.0
43566,1898017,1,2020-03-12,753461,29,1469,3,EUR,275.90999999999997,600.0
43567,1984005,1,2020-06-06,949448,36,1469,1,GBP,91.97,200.0
43568,1988012,6,2020-06-10,1600419,54,1469,1,USD,91.97,200.0
43569,1996006,1,2020-06-18,1375827,54,1469,1,USD,91.97,200.0
43570,2107006,1,2020-10-07,9812,4,1469,1,AUD,91.97,200.0
43571,2122006,4,2020-10-22,1141697,38,1469,1,GBP,91.97,200.0
43572,2147002,3,2020-11-16,363584,8,1469,1,CAD,91.97,200.0
43573,2180002,3,2020-12-19,577201,0,1469,1,EUR,91.97,200.0
43574,2184018,1,2020-12-23,1590518,54,1469,2,USD,183.94,400.0
43575,2187023,1,2020-12-26,1367470,62,1469,6,USD,551.8199999999999,1200.0
43576,2242012,6,2021-02-19,1858665,61,1469,1,USD,91.97,200.0
43577,505007,3,2016-05-19,1590619,50,165,7,USD,2724.8199999999997,5344.57
43578,568006,4,2016-07-21,1163958,38,165,4,GBP,1557.04,3054.04
43579,708012,2,2016-12-08,1693133,0,165,2,USD,778.52,1527.02
43580,730000,1,2016-12-30,1293489,59,165,1,USD,389.26,763.51
43581,738014,3,2017-01-07,1041698,42,165,4,GBP,1557.04,3054.04
43582,740003,1,2017-01-09,748788,30,165,1,EUR,389.26,763.51
43583,785025,1,2017-02-23,1861020,47,165,2,USD,778.52,1527.02
43584,862006,1,2017-05-11,1268661,50,165,7,USD,2724.8199999999997,5344.57
43585,962008,3,2017-08-19,1596027,63,165,1,USD,389.26,763.51
43586,966003,2,2017-08-23,1824698,54,165,1,USD,389.26,763.51
43587,1001004,4,2017-09-27,906967,41,165,3,GBP,1167.78,2290.5299999999997
43588,1002004,4,2017-09-28,209171,10,165,6,CAD,2335.56,4581.0599999999995
43589,1004001,4,2017-09-30,1948390,57,165,3,USD,1167.78,2290.5299999999997
43590,1046002,1,2017-11-11,1230567,43,165,2,USD,778.52,1527.02
43591,1046009,2,2017-11-11,1103886,0,165,2,GBP,778.52,1527.02
43592,1146008,3,2018-02-19,565369,0,165,7,EUR,2724.8199999999997,5344.57
43593,1220008,3,2018-05-04,1071326,40,165,1,GBP,389.26,763.51
43594,1226016,2,2018-05-10,1942072,55,165,1,USD,389.26,763.51
43595,1256020,4,2018-06-09,749016,30,165,1,EUR,389.26,763.51
43596,1305002,1,2018-07-28,1989635,0,165,6,USD,2335.56,4581.0599999999995
43597,1312004,3,2018-08-04,279240,10,165,2,CAD,778.52,1527.02
43598,1314003,2,2018-08-06,309028,0,165,7,CAD,2724.8199999999997,5344.57
43599,1384005,1,2018-10-15,1381618,59,165,1,USD,389.26,763.51
43600,1389024,1,2018-10-20,1189747,40,165,1,GBP,389.26,763.51
43601,1408012,2,2018-11-08,285999,10,165,2,CAD,778.52,1527.02
43602,1420019,1,2018-11-20,1760076,59,165,10,USD,3892.6,7635.1
43603,1590039,1,2019-05-09,1464440,0,165,1,USD,389.26,763.51
43604,1604023,1,2019-05-23,2092037,59,165,2,USD,778.52,1527.02
43605,1646030,1,2019-07-04,1540634,0,165,1,USD,389.26,763.51
43606,1703006,2,2019-08-30,203836,0,165,4,CAD,1557.04,3054.04
43607,1716010,2,2019-09-12,531478,26,165,3,EUR,1167.78,2290.5299999999997
43608,1738004,4,2019-10-04,1940393,50,165,2,USD,778.52,1527.02
43609,1767014,2,2019-11-02,1435829,64,165,4,USD,1557.04,3054.04
43610,1777022,1,2019-11-12,1949764,49,165,1,USD,389.26,763.51
43611,1798026,3,2019-12-03,1563218,66,165,2,USD,778.52,1527.02
43612,1813029,4,2019-12-18,275227,9,165,3,CAD,1167.78,2290.5299999999997
43613,1815017,1,2019-12-20,522159,26,165,7,EUR,2724.8199999999997,5344.57
43614,1818021,2,2019-12-23,571339,21,165,7,EUR,2724.8199999999997,5344.57
43615,1828082,3,2020-01-02,1601387,0,165,2,USD,778.52,1527.02
43616,1949017,2,2020-05-02,713185,30,165,2,EUR,778.52,1527.02
43617,2026006,4,2020-07-18,9456,0,165,2,AUD,778.52,1527.02
43618,2088002,1,2020-09-18,1044749,0,165,4,GBP,1557.04,3054.04
43619,2231003,2,2021-02-08,803670,32,165,2,EUR,778.52,1527.02
43620,505008,2,2016-05-19,188712,5,3,1,AUD,7.4,14.52
43621,544003,2,2016-06-27,1058292,41,3,2,GBP,14.8,29.04
43622,604005,3,2016-08-26,1165228,0,3,6,GBP,44.400000000000006,87.12
43623,691006,3,2016-11-21,858132,34,3,7,EUR,51.800000000000004,101.64
43624,699004,4,2016-11-29,1100341,36,3,7,GBP,51.800000000000004,101.64
43625,720005,2,2016-12-20,1734698,50,3,2,USD,14.8,29.04
43626,910001,1,2017-06-28,1914720,0,3,2,USD,14.8,29.04
43627,997012,1,2017-09-23,1971514,65,3,1,USD,7.4,14.52
43628,1053004,2,2017-11-18,2007125,50,3,7,USD,51.800000000000004,101.64
43629,1116010,1,2018-01-20,1584962,45,3,1,USD,7.4,14.52
43630,1281019,2,2018-07-04,1491814,59,3,2,USD,14.8,29.04
43631,1429010,3,2018-11-29,1387026,50,3,1,USD,7.4,14.52
43632,1450058,2,2018-12-20,1839784,62,3,1,USD,7.4,14.52
43633,1465038,3,2019-01-04,206185,10,3,2,CAD,14.8,29.04
43634,1473035,4,2019-01-12,236612,8,3,2,CAD,14.8,29.04
43635,1476013,2,2019-01-15,1892767,55,3,3,USD,22.200000000000003,43.56
43636,1514038,1,2019-02-22,428640,21,3,1,EUR,7.4,14.52
43637,1606029,2,2019-05-25,201664,10,3,2,CAD,14.8,29.04
43638,1611007,4,2019-05-30,554210,0,3,2,EUR,14.8,29.04
43639,1644027,1,2019-07-02,1896473,0,3,1,USD,7.4,14.52
43640,1696012,1,2019-08-23,1664742,0,3,6,USD,44.400000000000006,87.12
43641,1772011,2,2019-11-07,1476356,47,3,7,USD,51.800000000000004,101.64
43642,1800001,1,2019-12-05,574056,19,3,3,EUR,22.200000000000003,43.56
43643,1809036,1,2019-12-14,2064577,0,3,1,USD,7.4,14.52
43644,1883043,1,2020-02-26,942659,42,3,4,GBP,29.6,58.08
43645,1887000,1,2020-03-01,768882,30,3,1,EUR,7.4,14.52
43646,1896008,3,2020-03-10,1637399,0,3,5,USD,37.0,72.6
43647,505009,2,2016-05-19,58066,5,1732,2,AUD,66.64,144.9
43648,615007,3,2016-09-06,484432,22,1732,3,EUR,99.96000000000001,217.35000000000002
43649,628000,5,2016-09-19,240527,8,1732,1,CAD,33.32,72.45
43650,702006,4,2016-12-02,467049,27,1732,3,EUR,99.96000000000001,217.35000000000002
43651,869012,3,2017-05-18,1950884,61,1732,1,USD,33.32,72.45
43652,960000,1,2017-08-17,1152366,36,1732,1,GBP,33.32,72.45
43653,1340017,2,2018-09-01,755042,29,1732,3,EUR,99.96000000000001,217.35000000000002
43654,1396006,5,2018-10-27,2043122,61,1732,3,USD,99.96000000000001,217.35000000000002
43655,1410000,1,2018-11-10,373683,9,1732,1,CAD,33.32,72.45
43656,1410035,1,2018-11-10,1784511,43,1732,5,USD,166.6,362.25
43657,1464015,1,2019-01-03,890094,0,1732,2,EUR,66.64,144.9
43658,1466002,1,2019-01-05,44493,0,1732,1,AUD,33.32,72.45
43659,1466015,4,2019-01-05,622253,18,1732,1,EUR,33.32,72.45
43660,1466065,1,2019-01-05,1590912,65,1732,8,USD,266.56,579.6
43661,1506042,1,2019-02-14,317259,8,1732,2,CAD,66.64,144.9
43662,1580014,5,2019-04-29,1358700,47,1732,2,USD,66.64,144.9
43663,1601009,3,2019-05-20,1551066,64,1732,3,USD,99.96000000000001,217.35000000000002
43664,1605014,3,2019-05-24,1892367,51,1732,5,USD,166.6,362.25
43665,1633024,2,2019-06-21,1586491,63,1732,3,USD,99.96000000000001,217.35000000000002
43666,1655030,2,2019-07-13,1848729,53,1732,4,USD,133.28,289.8
43667,1738018,3,2019-10-04,1826964,56,1732,6,USD,199.92000000000002,434.70000000000005
43668,1770000,1,2019-11-05,2044567,56,1732,9,USD,299.88,652.0500000000001
43669,1778022,1,2019-11-13,1875946,53,1732,1,USD,33.32,72.45
43670,1779008,7,2019-11-14,320652,9,1732,2,CAD,66.64,144.9
43671,1788014,2,2019-11-23,2045827,66,1732,1,USD,33.32,72.45
43672,1823090,3,2019-12-28,113244,6,1732,3,AUD,99.96000000000001,217.35000000000002
43673,1826053,1,2019-12-31,1311030,57,1732,3,USD,99.96000000000001,217.35000000000002
43674,1834004,1,2020-01-08,382347,0,1732,4,CAD,133.28,289.8
43675,1874000,3,2020-02-17,1042301,40,1732,6,GBP,199.92000000000002,434.70000000000005
43676,1877067,3,2020-02-20,1732784,0,1732,8,USD,266.56,579.6
43677,1879022,3,2020-02-22,1227087,56,1732,2,USD,66.64,144.9
43678,2081002,3,2020-09-11,2089159,50,1732,7,USD,233.24,507.15000000000003
43679,505011,2,2016-05-19,410506,24,1416,3,EUR,424.91999999999996,924.0
43680,657001,3,2016-10-18,918778,37,1416,2,GBP,283.28,616.0
43681,909000,4,2017-06-27,259681,10,1416,3,CAD,424.91999999999996,924.0
43682,948003,4,2017-08-05,1261112,50,1416,2,USD,283.28,616.0
43683,1029010,2,2017-10-25,2098944,65,1416,7,USD,991.4799999999999,2156.0
43684,1059008,1,2017-11-24,659211,15,1416,3,EUR,424.91999999999996,924.0
43685,1088041,2,2017-12-23,1813536,54,1416,2,USD,283.28,616.0
43686,1095047,1,2017-12-30,1895182,54,1416,4,USD,566.56,1232.0
43687,1150013,4,2018-02-23,973459,37,1416,3,GBP,424.91999999999996,924.0
43688,1163014,2,2018-03-08,1402712,0,1416,2,USD,283.28,616.0
43689,1226008,4,2018-05-10,943159,42,1416,3,GBP,424.91999999999996,924.0
43690,1235021,2,2018-05-19,1223048,53,1416,2,USD,283.28,616.0
43691,1295014,1,2018-07-18,324511,8,1416,7,CAD,991.4799999999999,2156.0
43692,1359020,5,2018-09-20,148348,4,1416,2,AUD,283.28,616.0
43693,1363012,2,2018-09-24,329514,10,1416,2,CAD,283.28,616.0
43694,1368008,2,2018-09-29,579994,23,1416,1,EUR,141.64,308.0
43695,1368026,1,2018-09-29,1950884,0,1416,1,USD,141.64,308.0
43696,1371004,3,2018-10-02,769851,0,1416,3,EUR,424.91999999999996,924.0
43697,1447028,3,2018-12-17,1612496,66,1416,1,USD,141.64,308.0
43698,1454022,2,2018-12-24,1858665,48,1416,9,USD,1274.7599999999998,2772.0
43699,1458054,1,2018-12-28,1745966,47,1416,1,USD,141.64,308.0
43700,1464062,2,2019-01-03,439416,19,1416,1,EUR,141.64,308.0
43701,1479018,1,2019-01-18,789177,30,1416,2,EUR,283.28,616.0
43702,1487023,4,2019-01-26,522564,23,1416,1,EUR,141.64,308.0
43703,1490001,2,2019-01-29,373683,9,1416,2,CAD,283.28,616.0
43704,1490004,1,2019-01-29,905941,0,1416,1,GBP,141.64,308.0
43705,1510025,4,2019-02-18,1474264,54,1416,6,USD,849.8399999999999,1848.0
43706,1520006,1,2019-02-28,768882,30,1416,4,EUR,566.56,1232.0
43707,1527018,1,2019-03-07,525298,24,1416,2,EUR,283.28,616.0
43708,1655030,1,2019-07-13,1848729,53,1416,2,USD,283.28,616.0
43709,1662049,2,2019-07-20,1270130,43,1416,8,USD,1133.12,2464.0
43710,1717021,1,2019-09-13,970480,0,1416,2,GBP,283.28,616.0
43711,1746048,2,2019-10-12,2014806,57,1416,7,USD,991.4799999999999,2156.0
43712,1764000,1,2019-10-30,1651231,47,1416,3,USD,424.91999999999996,924.0
43713,1764031,1,2019-10-30,1745076,43,1416,1,USD,141.64,308.0
43714,1765005,1,2019-10-31,1376585,66,1416,1,USD,141.64,308.0
43715,1771012,2,2019-11-06,23203,6,1416,2,AUD,283.28,616.0
43716,1781031,3,2019-11-16,1246129,57,1416,5,USD,708.1999999999999,1540.0
43717,1784007,2,2019-11-19,1885398,64,1416,3,USD,424.91999999999996,924.0
43718,1809047,1,2019-12-14,1359325,64,1416,2,USD,283.28,616.0
43719,1815035,5,2019-12-20,2074986,49,1416,9,USD,1274.7599999999998,2772.0
43720,1819016,6,2019-12-24,1270627,0,1416,1,USD,141.64,308.0
43721,1837015,1,2020-01-11,639433,18,1416,1,EUR,141.64,308.0
43722,1864025,1,2020-02-07,783060,29,1416,3,EUR,424.91999999999996,924.0
43723,1872032,1,2020-02-15,1227963,0,1416,6,USD,849.8399999999999,1848.0
43724,1872042,6,2020-02-15,1822685,59,1416,5,USD,708.1999999999999,1540.0
43725,1884036,1,2020-02-27,1792707,57,1416,3,USD,424.91999999999996,924.0
43726,1970023,2,2020-05-23,1307834,47,1416,3,USD,424.91999999999996,924.0
43727,1997007,5,2020-06-19,519586,0,1416,3,EUR,424.91999999999996,924.0
43728,2058005,3,2020-08-19,1146936,0,1416,1,GBP,141.64,308.0
43729,2163000,1,2020-12-02,431735,27,1416,2,EUR,283.28,616.0
43730,2166005,3,2020-12-05,812557,32,1416,1,EUR,141.64,308.0
43731,2193012,1,2021-01-01,1486871,66,1416,2,USD,283.28,616.0
43732,2236021,1,2021-02-13,358604,9,1416,5,CAD,708.1999999999999,1540.0
43733,506001,2,2016-05-20,227898,9,2254,2,CAD,421.44,1271.98
43734,654010,1,2016-10-15,2071369,0,2254,3,USD,632.16,1907.97
43735,773011,1,2017-02-11,1558588,51,2254,1,USD,210.72,635.99
43736,1394015,1,2018-10-25,1135217,38,2254,1,GBP,210.72,635.99
43737,1410000,2,2018-11-10,373683,9,2254,2,CAD,421.44,1271.98
43738,506003,2,2016-05-20,1652611,66,1465,4,USD,366.04,796.0
43739,528014,3,2016-06-11,1880923,53,1465,5,USD,457.55,995.0
43740,565000,1,2016-07-18,544315,0,1465,6,EUR,549.0600000000001,1194.0
43741,699002,3,2016-11-29,841852,31,1465,2,EUR,183.02,398.0
43742,716006,2,2016-12-16,866597,0,1465,3,EUR,274.53000000000003,597.0
43743,717018,2,2016-12-17,509138,24,1465,2,EUR,183.02,398.0
43744,733002,1,2017-01-02,342652,8,1465,2,CAD,183.02,398.0
43745,736000,1,2017-01-05,1017018,38,1465,2,GBP,183.02,398.0
43746,776001,3,2017-02-14,2043646,54,1465,3,USD,274.53000000000003,597.0
43747,785013,5,2017-02-23,1663056,51,1465,3,USD,274.53000000000003,597.0
43748,850002,1,2017-04-29,798120,28,1465,2,EUR,183.02,398.0
43749,859004,2,2017-05-08,2074698,53,1465,5,USD,457.55,995.0
43750,910003,1,2017-06-28,2017884,57,1465,1,USD,91.51,199.0
43751,934013,1,2017-07-22,1738763,47,1465,6,USD,549.0600000000001,1194.0
43752,952002,2,2017-08-09,2076337,43,1465,3,USD,274.53000000000003,597.0
43753,1015013,1,2017-10-11,1288830,0,1465,7,USD,640.57,1393.0
43754,1066007,1,2017-12-01,1639477,0,1465,6,USD,549.0600000000001,1194.0
43755,1072006,1,2017-12-07,961894,0,1465,4,GBP,366.04,796.0
43756,1095042,1,2017-12-30,1104802,38,1465,3,GBP,274.53000000000003,597.0
43757,1136010,1,2018-02-09,2091204,57,1465,2,USD,183.02,398.0
43758,1274015,3,2018-06-27,139479,5,1465,1,AUD,91.51,199.0
43759,1319031,1,2018-08-11,1418618,0,1465,1,USD,91.51,199.0
43760,1329015,5,2018-08-21,554606,27,1465,1,EUR,91.51,199.0
43761,1405005,3,2018-11-05,847501,31,1465,9,EUR,823.59,1791.0
43762,1416006,3,2018-11-16,1190146,38,1465,2,GBP,183.02,398.0
43763,1442019,1,2018-12-12,1865278,0,1465,1,USD,91.51,199.0
43764,1456069,1,2018-12-26,1036282,42,1465,2,GBP,183.02,398.0
43765,1458049,2,2018-12-28,1818102,0,1465,1,USD,91.51,199.0
43766,1464001,2,2019-01-03,1493457,63,1465,2,USD,183.02,398.0
43767,1508062,1,2019-02-16,594570,0,1465,1,EUR,91.51,199.0
43768,1512011,6,2019-02-20,51314,5,1465,10,AUD,915.1,1990.0
43769,1518008,3,2019-02-26,1049894,40,1465,2,GBP,183.02,398.0
43770,1522002,2,2019-03-02,463657,20,1465,1,EUR,91.51,199.0
43771,1592042,3,2019-05-11,1988805,47,1465,3,USD,274.53000000000003,597.0
43772,1604017,3,2019-05-23,554726,22,1465,3,EUR,274.53000000000003,597.0
43773,1609019,2,2019-05-28,520709,22,1465,3,EUR,274.53000000000003,597.0
43774,1613037,2,2019-06-01,1515621,59,1465,2,USD,183.02,398.0
43775,1615003,1,2019-06-03,1541789,0,1465,2,USD,183.02,398.0
43776,1616011,1,2019-06-04,1325567,0,1465,1,USD,91.51,199.0
43777,1638010,1,2019-06-26,321291,8,1465,2,CAD,183.02,398.0
43778,1710014,2,2019-09-06,409154,23,1465,1,EUR,91.51,199.0
43779,1728005,1,2019-09-24,1284180,0,1465,3,USD,274.53000000000003,597.0
43780,1764021,4,2019-10-30,1109178,0,1465,1,GBP,91.51,199.0
43781,1779006,1,2019-11-14,1266756,57,1465,7,USD,640.57,1393.0
43782,1779015,3,2019-11-14,532793,0,1465,7,EUR,640.57,1393.0
43783,1779034,1,2019-11-14,1310150,64,1465,3,USD,274.53000000000003,597.0
43784,1780000,2,2019-11-15,588221,27,1465,3,EUR,274.53000000000003,597.0
43785,1790004,1,2019-11-25,1905165,0,1465,3,USD,274.53000000000003,597.0
43786,1821003,3,2019-12-26,971870,38,1465,3,GBP,274.53000000000003,597.0
43787,1827037,2,2020-01-01,1861290,56,1465,6,USD,549.0600000000001,1194.0
43788,1828059,1,2020-01-02,1228710,51,1465,2,USD,183.02,398.0
43789,1844009,1,2020-01-18,1824381,53,1465,2,USD,183.02,398.0
43790,1858011,1,2020-02-01,2079677,0,1465,6,USD,549.0600000000001,1194.0
43791,1868022,2,2020-02-11,916676,0,1465,6,GBP,549.0600000000001,1194.0
43792,1870034,2,2020-02-13,1351815,64,1465,3,USD,274.53000000000003,597.0
43793,1878053,1,2020-02-21,1841571,44,1465,1,USD,91.51,199.0
43794,1879004,3,2020-02-22,912208,36,1465,3,GBP,274.53000000000003,597.0
43795,1881017,1,2020-02-24,1075402,40,1465,8,GBP,732.08,1592.0
43796,1881026,5,2020-02-24,1729563,44,1465,1,USD,91.51,199.0
43797,1891011,2,2020-03-05,1956984,48,1465,7,USD,640.57,1393.0
43798,1900015,1,2020-03-14,2089159,45,1465,2,USD,183.02,398.0
43799,1947008,3,2020-04-30,1521733,54,1465,4,USD,366.04,796.0
43800,1951000,1,2020-05-04,1156489,0,1465,4,GBP,366.04,796.0
43801,1967003,3,2020-05-20,1292238,0,1465,3,USD,274.53000000000003,597.0
43802,1979010,3,2020-06-01,1987964,56,1465,7,USD,640.57,1393.0
43803,2018005,2,2020-07-10,1041005,0,1465,1,GBP,91.51,199.0
43804,2052003,4,2020-08-13,1740013,64,1465,1,USD,91.51,199.0
43805,2147001,1,2020-11-16,1900664,56,1465,3,USD,274.53000000000003,597.0
43806,2242007,2,2021-02-19,622740,12,1465,1,EUR,91.51,199.0
43807,506004,2,2016-05-20,1982502,63,1810,1,USD,16.31,32.0
43808,520004,1,2016-06-03,1742438,0,1810,8,USD,130.48,256.0
43809,647004,5,2016-10-08,668117,14,1810,2,EUR,32.62,64.0
43810,721001,1,2016-12-21,1227572,0,1810,1,USD,16.31,32.0
43811,945002,1,2017-08-02,1951832,0,1810,3,USD,48.92999999999999,96.0
43812,1010005,2,2017-10-06,1230421,54,1810,4,USD,65.24,128.0
43813,1024002,2,2017-10-20,1572728,50,1810,7,USD,114.16999999999999,224.0
43814,1232017,1,2018-05-16,1618921,59,1810,3,USD,48.92999999999999,96.0
43815,1282007,3,2018-07-05,1265115,0,1810,4,USD,65.24,128.0
43816,1349011,2,2018-09-10,836443,31,1810,3,EUR,48.92999999999999,96.0
43817,1380029,7,2018-10-11,1956497,53,1810,3,USD,48.92999999999999,96.0
43818,1494031,1,2019-02-02,1212939,0,1810,7,USD,114.16999999999999,224.0
43819,1519016,2,2019-02-27,547324,21,1810,2,EUR,32.62,64.0
43820,1582030,7,2019-05-01,1583892,63,1810,3,USD,48.92999999999999,96.0
43821,1603006,3,2019-05-22,314545,10,1810,1,CAD,16.31,32.0
43822,1648008,3,2019-07-06,1041067,40,1810,1,GBP,16.31,32.0
43823,1651015,3,2019-07-09,271155,8,1810,1,CAD,16.31,32.0
43824,1665000,3,2019-07-23,2001745,57,1810,2,USD,32.62,64.0
43825,1707026,1,2019-09-03,863057,31,1810,1,EUR,16.31,32.0
43826,1739024,2,2019-10-05,1211258,43,1810,5,USD,81.55,160.0
43827,1758007,1,2019-10-24,1128384,36,1810,1,GBP,16.31,32.0
43828,1801026,1,2019-12-06,2090627,45,1810,7,USD,114.16999999999999,224.0
43829,1827009,2,2020-01-01,1629416,66,1810,2,USD,32.62,64.0
43830,1835010,1,2020-01-09,1079159,40,1810,1,GBP,16.31,32.0
43831,1890018,3,2020-03-04,1053634,36,1810,3,GBP,48.92999999999999,96.0
43832,1893016,5,2020-03-07,1875946,0,1810,2,USD,32.62,64.0
43833,2073004,3,2020-09-03,1344432,0,1810,7,USD,114.16999999999999,224.0
43834,2239015,3,2021-02-16,851066,31,1810,3,EUR,48.92999999999999,96.0
43835,506004,3,2016-05-20,1982502,63,231,2,USD,523.32,1138.0
43836,765006,3,2017-02-03,1075880,0,231,2,GBP,523.32,1138.0
43837,772003,1,2017-02-10,34081,5,231,1,AUD,261.66,569.0
